-342.0,-74.91702,1.5
-342.0,-82.88066,1.5
-342.0,-93.30903,1.5
-342.0,-113.653824,1.5
-342.0,-126.00001,1.5
-341.004,-126.0,1.5
-332.92902,-126.0,1.5
-322.13998,-121.05,1.5
-303.65396,-93.94956,1.5
-275.66693,-68.796005,1.5
-250.56693,-52.494293,1.5
-229.11693,-42.561108,1.5
-200.66695,-35.03131,1.5
-175.54195,-33.780014,1.5
-150.61694,-37.52911,1.5
-129.89197,-44.445755,1.5
-106.112015,-60.047203,1.5
-95.73311,-78.70411,1.5
-90.20705,-102.45256,1.5
-85.22877,-126.0,1.5
-71.718056,-126.0,1.5
-56.99134,-126.0,1.5
-29.81411,-100.99891,1.5
-4.8391104,-90.82347,1.5
20.26089,-96.27475,1.5
39.88414,-104.62085,1.5
55.78235,-122.06989,1.5
62.26894,-126.0,1.5
64.325676,-125.99999,1.5
65.69809,-126.00001,1.5
69.675896,-126.0,1.5
78.27759,-122.23661,1.5
96.90629,-91.0057,1.5
119.28735,-69.79703,1.5
140.06235,-55.963734,1.5
169.18733,-42.43608,1.5
190.08733,-36.875076,1.5
219.16232,-34.97987,1.5
244.18732,-38.740868,1.5
265.0873,-45.743977,1.5
294.16232,-39.552753,1.5
315.06232,-17.99502,1.5
343.8298,6.288747,1.5
358.49734,20.275003,1.5
368.22406,32.12499,1.5
372.69653,37.540604,1.5
374.7811,38.209232,1.5
377.99646,34.431522,1.5
387.08923,25.536932,1.5
398.4154,11.914133,1.5
405.28314,-9.19795,1.5
411.62265,-30.90305,1.5
424.2371,-59.30522,1.5
435.06308,-89.42522,1.5
440.7769,-119.245224,1.5
445.87097,-144.0,1.5
459.2033,-144.0,1.5
473.6547,-135.22122,1.5
498.38153,-107.24417,1.5
521.58154,-87.66304,1.5
546.58154,-71.40327,1.5
571.60657,-60.169117,1.5
600.83154,-53.351,1.5
622.78156,-38.305035,1.5
650.8316,-10.337046,1.5
671.6066,6.3048697,1.5
700.7317,23.82735,1.5
721.6066,32.210594,1.5
750.70667,38.071278,1.5
775.7817,37.644012,1.5
800.80664,32.247345,1.5
825.8066,21.850239,1.5
850.7066,6.533561,1.5
871.6316,-10.1738405,1.5
900.83167,-39.35258,1.5
923.5025,-68.89765,1.5
936.72125,-98.92765,1.5
951.9206,-128.83765,1.5
973.1936,-144.0,1.5
998.1548,-144.0,1.5
1018.9298,-144.0,1.5
1048.15,-144.0,1.5
1073.2002,-144.0,1.5
1098.1754,-144.0,1.5
1123.1254,-144.0,1.5
1144.2253,-144.0,1.5
1152.0,-144.0,1.5
1152.0,-132.13058,1.5
1152.0,-106.55062,1.5
1152.0,-88.11219,1.5
1152.0,-63.766026,1.5
1152.0,-35.547115,1.5
1152.0,-19.602997,1.5
1150.3291,-4.985032,1.5
1142.8431,4.5932636,1.5
1128.3373,9.212085,1.5
1116.7552,8.10708,1.5
1112.0516,3.2428055,1.5
1108.465,-9.472504,1.5
1107.1428,-22.615808,1.5
1106.6078,-36.0,1.5
1108.2349,-31.08,1.5
1114.8239,-5.867016,1.5
1126.4528,14.820813,1.5
1146.7458,41.463272,1.5
1152.0,68.109634,1.5
1154.531,85.054115,1.5
1164.8761,102.32953,1.5
1177.9862,110.9646,1.5
1195.3097,116.55439,1.5
1202.2339,116.546745,1.5
1206.9063,111.95873,1.5
1206.3685,100.29673,1.5
1201.7778,87.74538,1.5
1198.0302,72.0,1.5
1194.8861,72.0,1.5
1186.4285,72.0,1.5
1169.108,89.8389,1.5
1151.2649,111.060394,1.5
1126.6918,131.25598,1.5
1097.5918,156.08234,1.5
1072.6168,181.46254,1.5
1050.6418,199.66182,1.5
1022.6417,217.29813,1.5
1001.2802,227.748,1.5
991.1672,232.61595,1.5
984.24994,233.80875,1.5
980.64,230.06451,1.5
974.29095,219.36293,1.5
964.6515,207.42554,1.5
947.2546,188.05023,1.5
920.9967,180.0,1.5
900.1717,180.0,1.5
875.1217,177.0526,1.5
864.0,168.66911,1.5
864.0,162.0,1.5
864.951,162.0,1.5
